place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175401,8328179,unmetalled,0.31662643882510944,0.318239597770257,0.9949309923829399
175401,8328180,sealed,0.18245521030782397,0.1823780094391703,1.0004233014105761
175401,8328181,sealed,0.24435351165530989,0.244305116938213,1.00019809129544
175401,8329693,sealed,0.08207759918459713,0.0838649748643169,0.9786874594237758
175401,8329708,sealed,0.0017395238036215916,0.099742220142501,0.017440195346928776
175401,8329709,metalled,0.11110090568090615,0.1111061278185887,0.9999529986528639
175401,8329710,sealed,0.157877632519051,0.1579358171165568,0.9996315933993435
175401,8329711,sealed,0.03568131845833842,0.0355993682187368,1.0023020138755858
175501,3234622,sealed,0.1774898915755215,0.7257448849455491,0.2445623734417889
175501,3258184,sealed,0.0003155592086372747,0.2045528308354158,0.0015426782770421553
175501,3258191,sealed,0.344269510519284,0.4565278198149569,0.7541041215381481
175501,3283270,sealed,0.20310355969092062,0.2030303696341126,1.0003604882212445
175501,3283273,sealed,0.3401139346686385,0.3400759128529406,1.0001118039068952
175501,3283282,sealed,0.2401951910025179,0.2401894594534857,1.0000238626168079
175501,3283283,sealed,0.21472086079785807,0.2147239059297789,0.9999858183842751
175501,3283297,sealed,0.15737501613232932,0.4534956031302279,0.3470265533911622
175501,3283302,sealed,0.22555271271976282,0.2254905319245978,1.0002757578982775
175501,3283323,sealed,0.24453023514361186,0.2444720798252306,1.0002378812272668
175501,3283330,sealed,0.3298355830636653,0.3298327417514467,1.0000086144031775
175501,3283337,sealed,0.12750749401751063,0.1275163574768273,0.9999304915895337
175501,3283338,sealed,3.9945267960708e-05,0.2029097225082036,0.00019686226695762705
175501,3314418,sealed,0.16951947498942943,0.1695529701234604,0.9998024503256617
175501,3314419,sealed,0.18062407635513744,0.1806379098869042,0.9999234184464633
175501,3314420,sealed,0.15905888878533914,0.1591069500529721,0.9996979310607301
175501,3314421,sealed,0.1320052971554524,0.1320433790619203,0.9997115954867375
175501,3314433,sealed,0.21904471451249097,0.2189687365581383,1.0003469808318162
175501,3314452,sealed,0.0882260044542116,0.0881422872079941,1.0009497966171441
175501,3314453,sealed,0.1375707057164807,0.1376036440357685,0.9997606290188126
175501,3314454,sealed,0.10350882878135102,0.103571854882131,0.9993914746351535
175501,3314455,sealed,0.1113223238812661,0.1113306958107669,0.9999248012469532
175501,3314456,sealed,0.18872206367464245,0.1887363783670803,0.9999241550963217
175501,3314457,sealed,0.15774807122582138,0.1577710529773006,0.9998543348032131
175501,3314458,sealed,0.0824282816133649,0.0824772367757854,0.9994064403181501
175501,3314459,sealed,0.18291784041154205,0.1828777922800523,1.000218988489474
175501,3314479,sealed,0.058153910657775844,0.3581427342064651,0.16237635194980893
175501,3314481,sealed,0.09267447164386695,0.0926971273294863,0.9997555945230231
175501,3314482,sealed,0.14347117101370968,0.1435237381483591,0.9996337390920305
175501,3314497,sealed,0.08976868936657928,0.0897986889165974,0.9996659244095871
175501,3314501,sealed,0.000557889151539934,0.1051542963275231,0.005305433739029378
175501,3314523,sealed,0.04849066395720553,0.0485026537439393,0.9997528014282051
175501,3314525,sealed,0.07850028823257756,0.0785025673627428,0.9999709674442274
175501,3314526,sealed,0.04009124942064038,0.0400797603772111,1.0002866544939677
175501,3314527,sealed,0.07929017903932903,0.0793193937230914,0.9996316829669127
175501,3314559,sealed,0.07263453806210404,0.0726610164947724,0.9996355895644501
175501,3314560,sealed,0.20383076433362343,0.2038433398238644,0.9999383080641642
175501,3314561,sealed,0.08424511361534935,0.084223591013331,1.0002555412534588
175501,3314586,sealed,0.028745719674113764,0.028797266220475,0.9982100194523122
175501,3314587,sealed,0.08571997108915266,0.0859807039131323,0.9969675425750986
175501,3314591,sealed,0.05667444423807316,0.056699442970118,0.999559100923478
175501,6063752,sealed,1.4828513637654346,1.4829452297431904,0.9999367030043502
175501,6064042,sealed,0.8568057385130433,0.8585967012722837,0.9979140814813445
175501,6064318,sealed,0.171030385167281,0.1710136426514227,1.0000979016387157
175501,6064541,sealed,0.14188071637845928,0.1418260514868347,1.000385436180811
175501,6064587,sealed,0.09322711161344138,0.0932708493837238,0.9995310670957602
175501,7741072,sealed,0.18594495505437114,2.2041224384578606,0.08436235293011655
175501,7741583,sealed,6.166439953154658e-06,0.9164368776836695,6.7287121495378706e-06
