geometry_id,layer_type,point1_latitude,point1_longitude,scatter_radius,heatmap_weight,scatter_fill_color_hex,crash_severity,crash_severity_code,crash_year,fatal_count,serious_injury_count,minor_injury_count,pedestrian,bicycle,motorcycle,speed_limit,tooltip_html
crash_12351,scatter,-37.807346,175.286148,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12352,scatter,-37.774759,175.284814,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12353,scatter,-37.763991,175.289443,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12354,scatter,-37.771823,175.253867,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12355,scatter,-37.781189,175.273885,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12356,scatter,-37.751499,175.278832,25,4.0,#fb8861ee,Serious Crash,3,2002,0,1,0,1,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12357,scatter,-37.817499,175.281633,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_12358,scatter,-37.780568,175.258357,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12359,scatter,-37.800943,175.322758,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12360,scatter,-37.792459,175.287982,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12361,scatter,-37.773563,175.264138,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12362,scatter,-37.805227,175.259562,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12363,scatter,-37.780682,175.3018,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12364,scatter,-37.778774,175.258847,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12365,scatter,-37.80917,175.288271,25,4.0,#fb8861ee,Serious Crash,3,2002,0,1,0,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12366,scatter,-37.791049,175.29515,25,4.0,#fb8861ee,Serious Crash,3,2002,0,1,0,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12367,scatter,-37.779045,175.287319,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12368,scatter,-37.784105,175.27779,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12369,scatter,-37.801172,175.255804,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12370,scatter,-37.788974,175.284639,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12371,scatter,-37.749907,175.236848,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12372,scatter,-37.780449,175.311398,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,1,0,80,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12373,scatter,-37.778301,175.252531,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12374,scatter,-37.772289,175.269491,25,1.0,#51127cee,Non-Injury Crash,1,2001,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2001</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12375,scatter,-37.811452,175.282083,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12376,scatter,-37.781765,175.248061,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,1,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12377,scatter,-37.784525,175.277053,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12378,scatter,-37.795066,175.284577,25,1.0,#51127cee,Non-Injury Crash,1,2001,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2001</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12379,scatter,-37.794816,175.247491,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12380,scatter,-37.790278,175.308332,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12381,scatter,-37.793074,175.286957,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12382,scatter,-37.782758,175.284493,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12383,scatter,-37.781394,175.271166,25,4.0,#fb8861ee,Serious Crash,3,2002,0,1,0,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12384,scatter,-37.810288,175.285443,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12385,scatter,-37.78959,175.281649,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12386,scatter,-37.788723,175.280827,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12387,scatter,-37.79597,175.291872,25,2.0,#b5367aee,Minor Crash,2,2003,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12388,scatter,-37.790141,175.285765,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12389,scatter,-37.770681,175.260292,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12390,scatter,-37.789648,175.275428,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12391,scatter,-37.808429,175.238215,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,100,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12392,scatter,-37.792558,175.28149,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12393,scatter,-37.769292,175.280479,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12394,scatter,-37.783219,175.279318,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12395,scatter,-37.783984,175.273324,25,4.0,#fb8861ee,Serious Crash,3,2003,0,1,0,1,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12396,scatter,-37.803959,175.254299,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12397,scatter,-37.786275,175.256339,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12398,scatter,-37.79107,175.279695,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12399,scatter,-37.750167,175.293636,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,100,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12400,scatter,-37.78719,175.279474,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12401,scatter,-37.748552,175.264851,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12402,scatter,-37.802709,175.305823,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12403,scatter,-37.744954,175.239979,25,2.0,#b5367aee,Minor Crash,2,2003,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12404,scatter,-37.80248,175.28192,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12405,scatter,-37.797214,175.23372,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12406,scatter,-37.760874,175.249131,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12407,scatter,-37.771542,175.282944,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12408,scatter,-37.795246,175.269217,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12409,scatter,-37.80063,175.23748,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12410,scatter,-37.809208,175.296484,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12411,scatter,-37.789854,175.299587,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12412,scatter,-37.783219,175.279318,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12413,scatter,-37.783954,175.279976,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12414,scatter,-37.769402,175.262626,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12415,scatter,-37.767083,175.259059,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12416,scatter,-37.779686,175.276087,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12417,scatter,-37.802476,175.26016,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12418,scatter,-37.779602,175.275801,25,1.0,#51127cee,Non-Injury Crash,1,2001,0,0,0,,0,0,30,<div><strong>Non-Injury Crash</strong><br><span>Year: 2001</span><br><span>Speed limit: 30 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12419,scatter,-37.782208,175.251787,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12420,scatter,-37.801032,175.322795,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12421,scatter,-37.785453,175.270961,25,1.0,#51127cee,Non-Injury Crash,1,2001,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2001</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12422,scatter,-37.790005,175.299728,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12423,scatter,-37.791717,175.260138,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12424,scatter,-37.797587,175.312387,25,2.0,#b5367aee,Minor Crash,2,2002,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_12425,scatter,-37.818352,175.302129,25,4.0,#fb8861ee,Serious Crash,3,2003,0,1,0,1,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_12426,scatter,-37.801957,175.323414,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12427,scatter,-37.792114,175.274186,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12428,scatter,-37.791712,175.274435,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12429,scatter,-37.79907,175.298362,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12430,scatter,-37.733827,175.244624,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12431,scatter,-37.779578,175.275618,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,30,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 30 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12432,scatter,-37.800929,175.322553,25,1.0,#51127cee,Non-Injury Crash,1,2002,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2002</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_12433,scatter,-37.764706,175.253265,25,1.0,#51127cee,Non-Injury Crash,1,2003,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2003</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
