geometry_id,layer_type,origin_geometry_id,origin_sa2_code,origin_sa2_name,origin_sa2_reference_name,destination_geometry_id,destination_sa2_code,destination_sa2_name,destination_sa2_reference_name,point1_latitude,point1_longitude,point2_latitude,point2_longitude,people_count,people_count_rank,arc_line_width_m,arc_opacity,arc_count_band,arc_count_band_sort_order,arc_source_color_value,arc_target_color_value,arc_base_color_hex,arc_source_color_rgba,arc_target_color_rgba,count_2023_work_at_home,count_2023_drive_a_private_car_truck_or_van,count_2023_drive_a_company_car_truck_or_van,count_2023_passenger_in_a_car_truck_van_or_company_bus,count_2023_public_bus,count_2023_train,count_2023_bicycle,count_2023_walk_or_jog,count_2023_ferry,count_2023_other,count_2023_total_stated,origin_has_geometry,destination_has_geometry,has_origin_point,has_destination_point,has_both_points,is_same_sa2,arc_is_valid,tooltip_html
sa2_od_172700__179202,arc,sa2_172700,172700,Horsham Downs,Horsham Downs,sa2_179202,179202,Ruakura,Ruakura,-37.70636087544983,175.26165147327697,-37.77785711805331,175.32118550208628,9,1336,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Horsham Downs (172700)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_172800__179300,arc,sa2_172800,172800,Whatawhata East,Whatawhata East,sa2_179300,179300,Claudelands,Claudelands,-37.80040282278496,175.15911936513464,-37.77969482609143,175.2879175015278,9,1337,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Whatawhata East (172800)</span><br><span>Destination SA2: Claudelands (179300)</span><br><span>People count: 9</span></div>
sa2_od_172900__179700,arc,sa2_172900,172900,Rotokauri,Rotokauri,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.7829827806627,175.20720067103775,-37.79028168041858,175.29324652550554,9,1338,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Rotokauri (172900)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 9</span></div>
sa2_od_173000__175601,arc,sa2_173000,173000,Hamilton Park,Hamilton Park,sa2_175601,175601,Rototuna North,Rototuna North,-37.74850674578431,175.33891362754153,-37.71693650743849,175.26425230716092,9,1339,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Park (173000)</span><br><span>Destination SA2: Rototuna North (175601)</span><br><span>People count: 9</span></div>
sa2_od_173000__179600,arc,sa2_173000,173000,Hamilton Park,Hamilton Park,sa2_179600,179600,Peachgrove,Peachgrove,-37.74850674578431,175.33891362754153,-37.78010349937266,175.3007564353992,9,1340,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Park (173000)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_173000__180700,arc,sa2_173000,173000,Hamilton Park,Hamilton Park,sa2_180700,180700,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),-37.74850674578431,175.33891362754153,-37.7961051342553,175.3216712243885,9,1341,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Park (173000)</span><br><span>Destination SA2: Hillcrest East (Hamilton City) (180700)</span><br><span>People count: 9</span></div>
sa2_od_173100__176101,arc,sa2_173100,173100,Eureka-Tauwhare,Eureka-Tauwhare,sa2_176101,176101,Te Manatu,Te Manatu,-37.73962167850011,175.43295979346792,-37.72632025464198,175.28151309120796,9,1342,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Eureka-Tauwhare (173100)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 9</span></div>
sa2_od_173100__179501,arc,sa2_173100,173100,Eureka-Tauwhare,Eureka-Tauwhare,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.73962167850011,175.43295979346792,-37.794736982320806,175.27422958426394,9,1343,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Eureka-Tauwhare (173100)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_173100__179600,arc,sa2_173100,173100,Eureka-Tauwhare,Eureka-Tauwhare,sa2_179600,179600,Peachgrove,Peachgrove,-37.73962167850011,175.43295979346792,-37.78010349937266,175.3007564353992,9,1344,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Eureka-Tauwhare (173100)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_173100__180700,arc,sa2_173100,173100,Eureka-Tauwhare,Eureka-Tauwhare,sa2_180700,180700,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),-37.73962167850011,175.43295979346792,-37.7961051342553,175.3216712243885,9,1345,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Eureka-Tauwhare (173100)</span><br><span>Destination SA2: Hillcrest East (Hamilton City) (180700)</span><br><span>People count: 9</span></div>
sa2_od_173201__177300,arc,sa2_173201,173201,Tamahere North,Tamahere North,sa2_177300,177300,Chartwell,Chartwell,-37.80718566840952,175.358353779475,-37.75401118297503,175.27716939667835,9,1346,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tamahere North (173201)</span><br><span>Destination SA2: Chartwell (177300)</span><br><span>People count: 9</span></div>
sa2_od_173202__177700,arc,sa2_173202,173202,Tamahere West,Tamahere West,sa2_177700,177700,Miropiko,Miropiko,-37.82494659459755,175.3398282099439,-37.76464732463744,175.27156156051234,9,1347,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tamahere West (173202)</span><br><span>Destination SA2: Miropiko (177700)</span><br><span>People count: 9</span></div>
sa2_od_173202__179501,arc,sa2_173202,173202,Tamahere West,Tamahere West,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.82494659459755,175.3398282099439,-37.794736982320806,175.27422958426394,9,1348,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tamahere West (173202)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_173202__180700,arc,sa2_173202,173202,Tamahere West,Tamahere West,sa2_180700,180700,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),-37.82494659459755,175.3398282099439,-37.7961051342553,175.3216712243885,9,1349,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tamahere West (173202)</span><br><span>Destination SA2: Hillcrest East (Hamilton City) (180700)</span><br><span>People count: 9</span></div>
sa2_od_173300__180601,arc,sa2_173300,173300,Pukemoremore,Pukemoremore,sa2_180601,180601,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),-37.79999568991564,175.42305317038878,-37.79533366314449,175.3132347697218,9,1350,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Pukemoremore (173300)</span><br><span>Destination SA2: Hillcrest West (Hamilton City) (180601)</span><br><span>People count: 9</span></div>
sa2_od_173700__176301,arc,sa2_173700,173700,Tatuanui,Tatuanui,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.64163029733332,175.5934899635401,-37.75883079239065,175.23971391369508,9,1351,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tatuanui (173700)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 9</span></div>
sa2_od_173700__178901,arc,sa2_173700,173700,Tatuanui,Tatuanui,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.64163029733332,175.5934899635401,-37.79592696152542,175.26300437719928,9,1352,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tatuanui (173700)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 9</span></div>
sa2_od_173801__175201,arc,sa2_173801,173801,Tahuroa,Tahuroa,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.699724558821714,175.52491237830083,-37.730733787542825,175.21943573839124,9,1353,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tahuroa (173801)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 9</span></div>
sa2_od_173801__179001,arc,sa2_173801,173801,Tahuroa,Tahuroa,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.699724558821714,175.52491237830083,-37.78104233118879,175.27616726213907,9,1354,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tahuroa (173801)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 9</span></div>
sa2_od_173801__179202,arc,sa2_173801,173801,Tahuroa,Tahuroa,sa2_179202,179202,Ruakura,Ruakura,-37.699724558821714,175.52491237830083,-37.77785711805331,175.32118550208628,9,1355,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Tahuroa (173801)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_173901__179202,arc,sa2_173901,173901,Morrinsville North,Morrinsville North,sa2_179202,179202,Ruakura,Ruakura,-37.64401408370012,175.5239741884288,-37.77785711805331,175.32118550208628,9,1356,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville North (173901)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_173901__179501,arc,sa2_173901,173901,Morrinsville North,Morrinsville North,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.64401408370012,175.5239741884288,-37.794736982320806,175.27422958426394,9,1357,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville North (173901)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_173902__179501,arc,sa2_173902,173902,Morrinsville East,Morrinsville East,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.6477416551609,175.53805006022458,-37.794736982320806,175.27422958426394,9,1358,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville East (173902)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_173902__179700,arc,sa2_173902,173902,Morrinsville East,Morrinsville East,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.6477416551609,175.53805006022458,-37.79028168041858,175.29324652550554,9,1359,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Morrinsville East (173902)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 9</span></div>
sa2_od_174100__178901,arc,sa2_174100,174100,Te Aroha East,Te Aroha East,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.53293079835489,175.71007929649042,-37.79592696152542,175.26300437719928,9,1360,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Te Aroha East (174100)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 9</span></div>
sa2_od_174300__178901,arc,sa2_174300,174300,Waihou-Manawaru,Waihou-Manawaru,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.59771739240225,175.7683289142328,-37.79592696152542,175.26300437719928,9,1361,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Waihou-Manawaru (174300)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 9</span></div>
sa2_od_174901__179401,arc,sa2_174901,174901,Matamata North,Matamata North,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.8079922612903,175.77879543085194,-37.78937741033796,175.28276636339749,9,1362,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Matamata North (174901)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 9</span></div>
sa2_od_175002__175201,arc,sa2_175002,175002,Matamata East,Matamata East,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.81910125662024,175.77937699929493,-37.730733787542825,175.21943573839124,9,1363,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,6,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Matamata East (175002)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 9</span></div>
sa2_od_175201__176301,arc,sa2_175201,175201,Te Rapa North,Te Rapa North,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.730733787542825,175.21943573839124,-37.75883079239065,175.23971391369508,9,1364,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Te Rapa North (175201)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 9</span></div>
sa2_od_175301__172601,arc,sa2_175301,175301,Flagstaff North West,Flagstaff North West,sa2_172601,172601,Horotiu,Horotiu,-37.72098999685513,175.23642993881762,-37.70192296337245,175.19593522724944,9,1365,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,12,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North West (175301)</span><br><span>Destination SA2: Horotiu (172601)</span><br><span>People count: 9</span></div>
sa2_od_175302__175501,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_175501,175501,Flagstaff South,Flagstaff South,-37.72195960199068,175.24753794281298,-37.72965115507405,175.23987935415855,9,1366,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Flagstaff South (175501)</span><br><span>People count: 9</span></div>
sa2_od_175302__177700,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_177700,177700,Miropiko,Miropiko,-37.72195960199068,175.24753794281298,-37.76464732463744,175.27156156051234,9,1367,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Miropiko (177700)</span><br><span>People count: 9</span></div>
sa2_od_175302__177800,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_177800,177800,Porritt,Porritt,-37.72195960199068,175.24753794281298,-37.75879233002632,175.28637996489437,9,1368,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Porritt (177800)</span><br><span>People count: 9</span></div>
sa2_od_175302__178500,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_178500,178500,Fairview Downs,Fairview Downs,-37.72195960199068,175.24753794281298,-37.76127567330443,175.30317362472283,9,1369,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Fairview Downs (178500)</span><br><span>People count: 9</span></div>
sa2_od_175302__179600,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_179600,179600,Peachgrove,Peachgrove,-37.72195960199068,175.24753794281298,-37.78010349937266,175.3007564353992,9,1370,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_175302__181200,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_181200,181200,Riverlea,Riverlea,-37.72195960199068,175.24753794281298,-37.80516291834676,175.3249033775805,9,1371,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Riverlea (181200)</span><br><span>People count: 9</span></div>
sa2_od_175302__183200,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_183200,183200,Cambridge Central,Cambridge Central,-37.72195960199068,175.24753794281298,-37.892818882834575,175.4784728568191,9,1372,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Cambridge Central (183200)</span><br><span>People count: 9</span></div>
sa2_od_175401__178100,arc,sa2_175401,175401,Burbush-Baverstock,Burbush-Baverstock,sa2_178100,178100,Dinsdale South,Dinsdale South,-37.75541545183194,175.2113992860238,-37.79839006688951,175.2393146050042,9,1373,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Burbush-Baverstock (175401)</span><br><span>Destination SA2: Dinsdale South (178100)</span><br><span>People count: 9</span></div>
sa2_od_175501__171502,arc,sa2_175501,175501,Flagstaff South,Flagstaff South,sa2_171502,171502,Huntly South,Huntly South,-37.72965115507405,175.23987935415855,-37.56561665498623,175.1625215035611,9,1374,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff South (175501)</span><br><span>Destination SA2: Huntly South (171502)</span><br><span>People count: 9</span></div>
sa2_od_175501__171901,arc,sa2_175501,175501,Flagstaff South,Flagstaff South,sa2_171901,171901,Taupiri-Lake Kainui,Taupiri-Lake Kainui,-37.72965115507405,175.23987935415855,-37.65868892724576,175.189674841708,9,1375,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff South (175501)</span><br><span>Destination SA2: Taupiri-Lake Kainui (171901)</span><br><span>People count: 9</span></div>
